budget,Date_FK,id_beneficiary_FK,id_category_FK
22706,8161,3837,21
29572,8999,1741,1
10668,9474,4738,1
38722,8075,4659,23
49019,9258,2194,23
6440,9207,4913,1
37543,9255,4844,23
22462,8516,3334,3
47716,8445,605,21
21763,8970,4069,3
46635,9120,1097,21
49772,9069,4954,3
14539,8190,2528,23
37671,9460,3833,23
26589,8528,3849,23
12943,8616,1110,1
24042,9366,1878,1
39375,8108,1274,1
23418,8789,4530,23
19684,9409,2473,23
39082,9026,3545,3
34617,8684,118,23
24526,9099,2455,1
20337,8655,2173,21
24582,8117,,23
3749,8546,840,3
43674,9133,4019,3
36122,9344,2625,3
43543,8738,4411,3
42059,8719,2424,1
40571,9462,3908,23
26761,8086,2307,23
4303,8193,1590,23
12740,8687,4309,23
693400,8495,862,3
33253,9104,2435,23
6048,8134,4561,3
26627,8143,2060,21
35996,8420,3773,21
25056,8325,4643,3
12179,8415,4362,1
6983,9052,1111,23
25571,8493,1414,23
23517,8411,2402,21
7740,8210,891,3
17209,8276,1652,21
29967,9401,3531,21
12558,9365,778,3
22761,8662,2188,3
45745,9141,3815,3
386260,9350,3111,1
42701,8080,1346,3
29875,8778,2942,23
38722,8484,895,23
46577,8650,1712,21
32432,9224,2231,21
6889,9238,4415,21
36170,8188,1008,1
38722,9225,2183,21
10514,8590,727,1
30625,8462,3204,21
2061,8049,1923,1
7571,9106,4348,1
4651,8464,2169,3
30439,8254,1810,1
47228,9095,3942,1
38722,8833,943,21
18989,9342,2989,1
47132,8102,3841,1
45508,9417,4213,23
13800,8194,3576,1
10840,8366,3382,1
49747,8084,54,3
14557,8273,4947,1
5058,8267,3552,21
38722,9350,3314,23
10332,8725,421,1
41369,8351,3255,23
21679,8230,,21
11528,8555,2315,1
321260,8335,2860,23
40883,9201,3975,3
18861,8859,1406,21
44768,9461,2904,23
38722,8892,4531,21
41290,8831,1252,1
40590,8105,776,3
34392,9210,3306,1
7088,9111,4349,1
31992,9120,1563,3
23782,8931,4664,1
25318,8161,2735,1
24228,8649,1274,1
13052,8722,4193,3
3716,8273,4421,23
38722,9201,4322,3
39666,8161,380,1
40259,9405,4814,3
13948,8362,263,23
47881,9225,3604,3
14450,8394,4163,1
12569,8407,3297,23
45635,8712,2430,23
38722,8319,1781,21
25895,8725,99,1
43066,9164,3332,1
37562,9166,513,23
28244,9371,3552,1
44384,9308,2011,21
49775,9385,4174,21
41476,9025,2457,1
13247,9376,1429,23
39281,8092,3450,23
41129,8792,929,23
21477,8253,3238,3
24856,8801,2326,23
16629,9232,869,3
17096,9177,2297,3
28588,9062,4208,3
4812,9326,2650,3
16209,8561,1928,21
29855,8981,4270,23
33127,9164,4556,3
22475,8592,905,1
28187,9133,465,1
22912,8909,2327,21
47349,8523,45,1
31613,8649,794,3
24988,9211,50,21
38722,9130,1746,3
25761,9467,888,1
48363,8877,2292,21
6466,8829,2017,1
23516,9037,587,3
8455,8938,982,3
33996,8213,4162,1
36174,8773,682,23
35268,8959,1756,21
35019,9133,3783,21
47469,9427,361,23
15228,8743,2768,1
15313,8689,4991,23
32451,9155,3216,21
40380,8125,328,3
11506,8722,,1
47928,9042,2205,3
2987,8568,4162,1
32650,9027,4296,3
46785,9442,4043,21
38722,9213,4798,21
26855,9466,2984,1
43929,9176,26,1
5617,9130,1221,23
24604,8905,598,23
32807,9098,5000,1
7632,8787,884,3
19453,8346,2811,21
42406,8246,3904,21
27768,8897,426,1
30119,8465,2805,3
36316,8795,1264,21
47744,9090,843,21
10237,8997,417,23
42828,8844,4468,23
30769,9479,1077,23
46639,9454,586,3
30882,8826,4020,21
6469,8710,268,3
906980,8283,4395,21
43346,8612,715,23
44454,9355,1799,1
5007,9081,4888,3
5980,9173,358,3
8479,8165,2338,21
12827,9046,2681,3
10505,8276,157,23
172620,9419,3705,1
38722,9061,3771,3
28704,9485,1416,21
37231,8357,2443,1
9979,9431,2911,23
12916,9231,2087,1
27715,9106,4840,21
46091,9072,2627,21
38702,9085,900,21
350840,8423,2156,23
2638,8865,2760,1
14928,9178,2430,21
36156,9314,598,3
1480,9120,3811,23
30673,8934,2125,3
6553,9329,2397,3
38722,8471,856,1
4812,8708,4903,3
26584,9410,1912,21
38722,8645,1275,21
49652,8055,3114,23
24872,8596,1180,21
29873,8167,389,23
8091,8411,3651,3
16441,8500,4377,21
25070,8936,1978,3
16993,9379,341,3
34633,9487,4971,1
16639,8658,3034,21
46236,8265,1283,3
33571,8453,3584,23
45754,8195,1752,3
32630,8601,3032,23
7613,8491,1813,23
38722,8816,1593,1
24582,9496,2934,23
33331,9386,1355,1
42266,8756,505,1
6045,9135,238,23
24724,8724,358,3
36050,8060,329,1
34160,9048,4592,1
33764,8871,1953,21
30164,9165,4696,1
14772,8895,855,21
29126,8352,1263,23
46837,9005,3836,3
29938,8154,651,1
47152,8509,743,23
10980,9426,4160,1
17299,8434,3539,23
10444,8551,278,1
46652,9027,2968,3
41442,9452,1957,21
36988,8492,3276,3
32174,8949,4870,1
38722,8871,2533,3
42560,9186,,21
46701,8112,4058,23
37563,8884,4072,21
36725,8283,1029,1
21007,9146,3108,21
22779,8845,3278,21
15110,8373,1060,21
31508,8764,873,3
37489,9419,1626,1
5864,8548,3680,1
38270,9036,1130,21
11424,8373,2469,23
25598,9368,1602,21
44966,9462,4631,21
7726,8829,1614,21
277220,8626,,23
17951,9243,4378,23
44343,8674,4074,21
25380,9209,3491,23
21064,9185,4867,1
34214,8147,2615,23
38722,8638,1764,3
44287,8763,3504,3
19464,8134,2614,23
6932,9266,1302,3
37791,8107,3437,23
3999,8823,4845,21
31193,8181,3731,21
48718,8487,1278,1
18352,9247,331,21
22253,8073,3247,1
23043,8963,1473,1
17485,8268,2873,1
15069,8922,2034,21
37553,8918,1732,23
25749,8883,2306,23
35198,9239,894,1
43267,8137,4357,21
9225,8256,2240,21
16755,9459,267,21
26956,8322,170,23
32499,8180,1369,21
24211,9155,1119,3
43678,9089,1235,23
38722,9225,,23
31706,9100,1696,23
3567,8607,4637,3
5282,8426,180,1
37678,8700,4475,21
31412,8145,3880,23
17596,9314,1211,3
5979,9280,4646,3
38722,8470,2042,21
49231,8527,3966,1
14787,8699,3953,21
22746,9368,462,1
47542,9015,3615,3
23641,9194,4144,1
25503,8192,463,23
20073,8647,3283,23
29560,8263,3778,21
38722,8521,4183,23
11168,9209,1736,1
46152,8127,1204,21
48567,8768,1486,3
27756,8677,970,3
21747,8391,307,3
8222,9265,791,23
20610,8160,2165,23
41841,8323,,23
29222,8145,2782,1
27191,8584,151,21
44896,8479,119,3
48105,8641,4389,23
22839,8220,4049,1
38722,8381,316,21
24016,9016,3845,3
25514,8477,3440,23
24912,8349,236,21
8966,9087,2802,23
13100,9245,1855,3
33802,9058,4801,21
49863,9007,3757,3
836760,9030,4379,3
42534,8807,489,23
30356,9455,2828,21
23797,9309,2687,3
20625,8863,1139,3
35053,8737,3312,3
38722,8163,2781,3
27089,9252,3470,21
38449,8945,3554,23
34866,9132,1065,3
31585,8592,3021,23
24500,9152,4504,23
381080,8848,2651,23
19503,8569,4355,3
48486,8050,4278,21
38156,8292,822,1
47776,9184,1793,23
14495,9453,4866,3
25238,9145,2841,21
2170,9266,2616,3
26788,8160,405,1
3322,9451,208,1
30654,8262,75,1
38722,8494,,1
44756,9254,2305,23
30593,8367,3169,21
19645,8826,1827,21
42260,8856,2746,23
48094,8657,3408,1
38722,9061,38,23
29968,8382,4642,21
1574,9042,669,3
22986,9089,2262,1
21993,9388,896,3
25280,8783,1611,23
12900,9171,1518,1
45752,8675,4869,3
6144,8143,762,1
9561,8147,1150,21
15572,9477,3988,21
42354,9323,1342,23
27055,9241,4359,1
11263,8863,2603,1
18236,9148,4848,1
28299,9078,4735,23
46369,9257,3963,1
1238,8275,4957,23
8481,8990,2444,21
18766,9326,3876,23
42143,8328,1772,21
37434,8273,80,23
24137,9488,135,3
9766,8900,4285,3
49943,9226,2785,3
11839,9426,1120,23
46516,9347,2373,1
11041,8749,1909,23
12541,9205,4545,21
3462,8312,896,23
19324,8490,4252,21
37299,8616,206,3
448720,9289,3067,21
35692,8345,1371,21
18869,8355,3422,21
18356,8125,4695,21
38722,9294,2412,21
19081,8517,80,21
6200,9364,2995,23
5316,8749,3613,1
32953,8999,681,21
43523,8799,3103,21
38722,9291,688,1
41198,8529,3179,3
11390,8935,302,3
30641,9325,3213,1
37524,9279,2007,1
17296,8311,2506,21
38460,9130,4044,1
3402,8067,3957,1
38722,8893,2848,1
34688,8584,651,1
16883,9025,1735,1
6056,8793,4376,21
6489,8916,78,1
30122,8821,3293,3
14554,8417,1218,3
17891,8420,862,23
25559,8645,2554,3
2965,8678,214,21
46189,8792,1010,3
7514,9482,1958,21
29918,8164,4980,1
18310,8366,1425,3
3430,8448,48,1
38722,8511,246,23
18658,9147,4010,21
13848,8744,2322,3
28777,8336,2559,21
41570,9095,740,23
41757,8958,,3
29240,8914,3756,3
33212,8689,2167,23
8690,8753,3245,21
38722,8876,4183,23
40149,8047,721,23
20256,8908,1594,21
26789,9476,3130,23
6692,9406,1923,1
19719,8441,3860,21
25163,8099,7,1
41110,9152,,23
13558,9005,3976,21
35737,9101,792,1
39388,8371,2159,1
9505,8247,,3
16840,8058,2219,23
42428,8974,598,1
49172,8396,3256,21
30637,9482,1015,1
14867,8756,4769,1
15200,8480,4845,23
32926,8782,4038,21
48086,8245,2952,21
8397,8562,2549,3
38722,8258,4949,21
66220,8594,1974,1
38722,8332,3493,21
134160,8383,754,1
46937,8786,2162,3
38722,8181,255,1
38722,8510,4787,23
32031,8126,2281,3
22470,8274,1821,1
49639,9359,2729,21
38722,9144,439,21
42035,8892,4906,23
48475,8612,4030,23
8771,8467,110,3
4060,8742,2588,1
34329,9157,2703,21
29442,8794,3956,21
38722,8505,4199,21
41361,8196,2724,23
29621,9098,188,3
25473,8586,2868,23
42949,8907,2816,3
21058,9488,2326,1
45711,9015,,1
49091,9271,,23
49122,8567,20,23
23299,8806,2758,23
15010,9061,4263,21
9264,8401,4604,21
18817,8339,2426,21
3607,8222,3597,1
24732,9373,1199,3
37315,8262,2528,1
258800,8146,1992,21
46038,8047,1473,21
32689,8835,1239,23
9396,8639,1188,3
29138,9479,419,3
35045,9424,2851,21
39939,9090,1787,21
38722,8931,1046,1
19871,8066,446,21
13871,9142,2865,1
47564,8770,,23
37803,8763,4278,3
5543,9383,889,3
41299,8499,1855,21
24822,8509,2719,3
34878,8397,155,23
16329,8708,2303,1
18646,9173,869,1
4125,9391,10,1
4142,8374,4866,3
26377,8118,925,3
12991,9461,2167,1
10968,8296,1265,1
18598,9396,2396,3
46047,9051,973,1
24959,8412,2923,21
48428,9204,2036,23
11144,8582,3642,23
24415,9003,4743,23
12634,9150,,1
30952,9099,4235,3
9083,8370,2201,3
21608,8299,1855,23
6281,8954,4544,3
34819,8649,721,21
892200,8872,3332,3
38722,9284,104,23
49864,8931,1113,23
22400,8789,4746,3
30385,8797,4544,3
34479,9442,2784,1
25445,9463,3537,23
38531,8751,4279,3
20217,8484,4665,23
12229,8918,1005,1
46293,9017,2699,1
49626,9457,2998,21
49228,8594,469,21
37466,8369,350,23
179420,8931,2242,21
42233,9387,3487,23
3901,8373,4289,1
29987,9139,2679,21
37529,9348,2869,1
42153,8068,2205,3
28508,8451,1693,1
2691,8057,4539,1
33805,8729,1910,3
42660,9097,3862,3
43042,8521,3423,23
4279,9041,3255,3
23309,9037,488,21
38722,9350,1548,23
38722,9230,3462,1
42045,8763,854,23
17781,8148,1659,23
45280,8776,325,23
16806,8584,4670,1
24897,9496,947,1
30571,9293,2589,3
18904,9454,434,3
21764,9480,3018,23
8248,9382,58,23
2684,8450,2876,21
22089,9158,4442,21
4984,8868,1611,23
2974,8434,330,23
10744,9155,3190,3
11717,8231,3675,1
31028,8563,4584,23
49313,9241,3104,21
7868,9367,2388,21
12677,8187,2364,1
13890,8039,378,21
32554,8128,1280,1
43185,8619,333,23
41092,8861,147,3
16125,8885,4599,1
41268,9274,4460,3
17822,8149,3396,3
44573,8463,1397,3
17927,9244,424,1
45617,8299,3410,1
15717,9469,1729,23
38722,8262,4438,23
46667,9266,4360,1
38722,8502,1222,23
612980,8553,4382,1
42808,8153,4181,3
942420,8763,295,23
22795,9347,4561,23
25597,8580,2338,21
26658,9009,747,3
44817,8595,3565,1
10972,9091,3042,3
33039,8487,4534,23
1293,8140,1061,21
16321,8508,679,21
38722,8078,3651,1
823500,8637,4333,23
66860,9151,3890,1
18319,8222,1285,21
48183,8085,3301,23
27581,9307,4190,21
35006,9081,1570,23
19055,8998,510,23
17085,8376,175,3
23834,8353,491,1
39362,9092,2168,23
27685,8313,3494,3
26230,8297,4619,3
38722,8212,1309,23
19717,9402,2322,23
20292,9480,4447,1
21860,8049,4300,1
14503,8387,3363,1
13794,8068,2988,21
17462,8525,1084,23
41153,8470,776,3
32085,9364,4654,1
32177,8265,771,1
7257,9307,2705,1
27989,9160,2126,21
45996,9057,4401,1
21237,8144,756,1
28368,8483,1005,1
29253,8479,4905,3
14678,9009,4058,1
38758,8573,3045,3
36542,8668,1648,23
8913,8585,3066,21
41631,8256,2392,21
37779,9348,197,21
19580,8659,944,1
38722,9244,3997,3
4286,8586,3243,3
10134,8830,2771,1
31704,8899,2362,21
15565,9351,3127,3
17880,8527,3148,1
41744,8798,3604,21
43444,9335,258,21
6338,8388,413,1
11669,9300,2550,21
44838,9075,3198,1
27036,8103,3554,3
19602,8564,4984,21
29164,9313,770,21
21706,8130,145,1
49348,8393,179,1
10397,8178,299,1
1996,8366,,23
15004,8856,3666,23
1801,8289,1918,3
26142,9200,3786,21
38722,9016,4200,21
48859,8586,2761,23
11725,9346,4467,1
15469,9319,4244,21
3739,8354,1570,21
24780,8967,1199,21
41600,9300,2775,3
27978,8424,2481,21
28110,8810,297,23
24805,9033,4313,23
38722,9403,2500,3
38722,8852,3988,3
31211,8134,4330,3
4280,8590,1498,1
34555,8039,4433,3
38722,9487,2383,1
33298,8217,1263,1
15875,8371,1591,3
17723,8794,2886,3
43740,8586,3700,21
12938,8517,2702,23
293500,9296,4735,1
19234,9137,927,21
16769,8095,2195,23
14868,8842,4997,1
47758,8039,3719,21
43424,8240,3521,23
37164,8952,1727,23
20570,9183,4169,1
43953,8116,1241,21
28228,8706,4128,3
45680,8562,2664,1
39198,8652,171,1
24139,8915,3600,21
17073,9334,2730,21
24348,9193,1723,3
7927,9291,989,3
49330,8538,178,1
23070,8906,1181,23
38722,8514,3090,23
23259,8969,3437,1
20081,8659,1528,21
18633,8486,2410,1
14079,8065,573,1
38722,9063,1612,23
1516,8691,246,1
39874,8966,2250,1
7970,8689,1741,23
580720,8987,4438,1
13500,8562,1621,23
988880,8352,4805,3
38401,8724,2575,1
30229,9489,4571,23
37076,8944,3000,23
38314,8570,4539,3
38216,9115,2750,21
26234,9481,4544,1
49341,8679,4935,21
9356,8351,2809,3
9755,8959,2695,21
25975,9003,3030,1
42351,8587,2247,1
31453,8817,663,23
40180,9494,3259,21
47625,8803,210,3
14915,9076,4309,21
556640,9005,2541,23
39522,8572,3005,3
44215,9124,3959,3
919840,9358,709,3
40310,8156,2599,23
2992,8405,2217,21
18238,9433,2844,1
39454,8736,3948,21
18668,8142,510,21
242440,8488,1385,3
15607,9086,707,23
24968,8370,3932,21
42768,9352,2079,1
38722,9303,545,21
17007,8549,4270,21
19431,8812,,3
33972,8486,1901,3
46474,8551,4280,1
46700,8689,1162,1
14990,9082,3727,21
15382,8983,218,1
35507,8037,2379,1
38563,8110,3125,3
13858,9406,3836,1
29692,9124,3886,21
44528,8527,460,23
35105,8350,1210,1
34095,8430,1223,23
6732,8768,419,21
27573,8984,2129,3
38722,8344,2418,1
34822,8799,2997,1
919120,9303,759,23
29282,8068,2724,3
17720,8965,3660,3
10814,9080,3663,23
18399,8678,2073,23
35383,8442,2423,23
49684,8119,206,23
660480,8878,1105,21
44029,8258,1925,1
35317,8275,4942,1
667440,9326,4517,23
46334,9205,597,1
8741,9483,2050,21
41976,8611,339,21
40295,8658,2127,23
25470,8149,4008,1
16875,8225,2268,3
35609,9230,2501,1
37800,9112,25,1
782420,8270,4925,3
38722,9091,1833,1
16941,9013,715,1
38199,8647,3796,3
33001,8454,3479,23
46779,9316,2765,23
27672,8200,3376,1
40932,9146,,1
36661,8690,4673,23
25805,8437,3173,23
30209,9291,4425,3
14353,9253,3880,23
19846,8707,3751,3
26269,8047,3012,23
46662,9462,330,1
9320,8560,2372,1
5953,8732,2088,1
44656,8575,931,23
170040,8783,1095,21
46941,9132,3186,23
31298,9124,1428,3
48360,8380,3445,3
24183,9041,2100,23
38722,9078,2309,21
18101,8639,2518,1
45102,8567,3351,21
19457,8238,3974,1
41478,9102,3572,3
26315,8752,760,21
29102,8629,1357,23
43577,9261,1938,21
22718,8622,1628,1
35731,8217,45,3
9726,9300,1923,1
2589,9465,1100,21
2717,8784,2847,3
2933,9056,944,3
18107,8566,388,1
38722,8847,3193,21
2087,9296,1091,1
10977,8412,4410,23
35457,8293,1015,23
25662,9190,,23
42577,8271,3349,21
38722,8506,35,1
16297,9426,4933,23
11952,8853,3768,21
32821,8954,1709,21
5612,8476,847,1
32559,8130,1101,21
38055,8548,4674,23
31994,9444,4498,21
32703,9375,1508,1
18563,9265,306,3
27200,9423,4304,3
14808,8992,1226,3
13619,8750,667,23
49089,8288,2704,21
46453,8041,4212,23
24225,9124,3116,23
10727,9456,925,23
38722,8183,4132,21
751520,9066,4793,23
38722,8773,2461,3
20301,9407,4048,23
6945,8628,4162,1
3924,9231,4813,21
24919,8516,3088,1
26783,8119,1893,3
28473,9215,1347,3
38722,8798,4389,23
5026,9180,3508,23
36997,8100,1894,23
32125,9128,4821,1
36040,8604,2287,21
44491,8677,2981,3
11527,9106,1335,1
9007,8365,964,1
7568,9360,3646,23
16591,8468,3040,3
45586,9284,777,21
38665,9002,1843,1
177180,8450,4335,1
3275,9119,2030,23
44067,8973,2751,21
15384,9118,4870,21
17571,8206,660,3
27513,9443,2772,23
985440,8991,619,3
32268,9099,407,1
23575,8765,4066,23
25098,9085,4959,23
45586,9174,,21
37560,8923,143,1
32512,9429,4579,1
12180,9449,1865,23
36557,9096,2348,21
9917,8595,1429,3
6183,8989,2681,3
38722,8274,3042,21
34831,9035,4836,21
35476,9211,4589,1
30287,9287,3005,3
18590,8963,4932,3
14833,9334,3662,21
9522,8532,3526,21
39056,8907,2043,1
8357,9226,1603,21
38722,8422,938,21
38722,8780,2024,1
22774,9095,4182,3
47298,8629,155,1
37681,9176,4473,3
16911,9173,,1
27508,8825,2610,23
35709,8964,4621,3
27118,8335,1434,3
29668,8934,3367,21
3863,9104,2086,23
21765,8640,2648,1
20159,8175,3684,3
6989,8790,4879,21
23221,9462,2991,23
40589,9157,848,23
21867,9003,3126,3
24984,9208,3103,21
23248,8039,3326,23
6747,8058,1921,23
38700,8458,1285,3
25203,8904,401,1
7672,8635,3967,23
37577,8913,3782,3
18056,8325,1774,3
10581,9383,4570,1
49451,8173,1618,21
24040,8187,3592,23
1377,8430,2106,3
3109,8186,2312,1
39521,8349,3588,1
155420,8199,2329,23
4561,8349,3399,1
17472,8672,1596,21
14658,8078,3560,3
34615,8983,3776,1
13460,9195,76,1
8676,8906,2877,1
3613,8861,3115,23
49640,8230,591,21
6200,8847,3722,23
15832,9324,4301,1
18063,8230,2225,23
29487,8103,562,1
38722,8686,193,3
30589,8404,2690,1
29285,8585,909,3
43484,8944,3308,23
15860,9149,4476,23
28625,8464,,1
37194,8718,1321,1
24974,9188,1245,1
38030,8508,1964,1
25471,9251,3691,23
12279,8444,3074,1
30213,9414,1386,23
19852,8563,1963,3
44675,8223,1535,3
30675,8467,3599,1
29483,9221,419,21
40511,9175,1357,23
203120,9210,3008,23
21492,9475,32,3
23743,8878,4145,1
5946,8504,2920,1
38507,8401,4233,21
32462,9201,3297,21
3326,8223,4640,21
33400,9062,3513,23
14066,9398,1187,3
5695,9176,3174,23
22137,8832,4073,1
35909,9261,3461,3
34204,9150,673,23
24214,8243,3594,23
44438,8194,3827,1
10885,8435,2169,1
9062,8753,1539,1
31788,8914,464,3
2120,8732,1984,1
23597,8620,2337,1
28087,9394,373,23
32199,9492,4115,23
4570,8560,1075,21
6075,8952,4126,3
47283,8569,3828,23
41587,9399,,3
26037,8180,31,21
33313,9358,235,23
15857,8099,1996,23
38722,9470,4276,23
2782,8323,1156,21
29278,8831,4851,23
19055,8972,2676,3
41386,9197,2668,21
35670,8157,1167,23
38722,8386,3873,1
37067,8529,231,1
16135,8692,1240,1
38722,8570,3316,1
14100,8841,4129,23
28240,9259,2968,23
6380,9314,2004,1
30795,9435,294,3
34489,8531,1257,1
29195,9318,4929,21
18558,8300,2121,3
36058,8216,4363,21
13038,9434,2194,1
38722,9154,2294,21
40041,9423,2872,21
41607,8554,3959,23
26280,8183,419,21
7274,8498,3983,1
845220,8498,3776,23
9767,9454,1049,3
20708,8506,4322,23
18193,8638,1852,21
432340,9129,33,23
7697,9112,1778,21
24026,8889,3115,21
29247,9268,326,21
12906,8994,4680,23
6062,8078,2103,3
35453,8254,3918,21
1339,8524,2723,21
48593,9019,4553,3
43291,8735,870,3
38971,8857,4568,23
4506,9266,3345,1
38722,8147,2278,3
26997,9231,3107,21
38722,8773,3736,23
10816,9251,3957,21
48484,8379,1840,23
5753,9476,260,1
12821,9003,3905,21
14966,8791,1919,1
26470,8727,1994,3
28836,9196,663,23
9221,8177,2808,3
23715,9474,2019,3
5420,8501,1433,23
25508,8429,3868,3
14356,8249,4319,23
38722,8920,143,23
19048,8666,1708,23
39630,8099,484,3
34112,9275,4851,1
28334,8808,4611,23
19566,9148,2647,21
20366,8481,911,21
20738,8953,2995,1
31211,9251,2170,21
31137,8482,3211,21
6439,8978,4045,23
1980,8950,510,23
17693,9111,587,21
7441,8381,4516,21
41381,9398,2247,3
25870,9315,2052,3
3267,8224,1267,1
38919,9339,4303,23
8966,8396,579,3
44663,9208,2075,1
30824,8185,3478,23
4942,8885,2543,1
3297,8087,1661,21
5143,9418,2077,21
37179,8959,2047,23
40303,9326,20,1
38815,8836,163,1
2923,8533,2377,3
824660,8769,486,1
47602,8201,4981,3
4374,9409,2597,1
27099,9193,832,23
38314,8457,2407,23
30489,9349,759,23
23087,8494,4682,23
4228,9054,3332,1
12830,8584,1952,1
38727,9444,1524,23
49579,8298,2634,21
5542,8279,1317,1
3758,9057,962,3
847260,9406,3938,21
33040,8913,3796,1
114840,9426,276,1
47479,8305,4087,23
42208,8447,664,21
49791,8238,2500,3
17863,8706,2283,21
9669,8442,2223,21
24193,8749,3117,1
6644,8632,602,21
49712,8720,3125,23
12786,8074,1784,1
33308,8269,1213,3
31616,8794,4124,21
24552,8948,2525,23
4015,8597,3465,21
44619,8559,4667,21
1792,9327,2287,21
42112,8294,620,21
49369,8502,3599,23
43813,8530,2105,3
35403,8132,3297,1
15902,8330,615,23
26527,8354,2474,3
15984,9336,4968,23
44967,8421,918,3
40947,9248,1525,23
38523,9155,4058,23
9354,9086,3318,3
2091,9097,4884,1
30004,8314,532,23
46406,8300,4613,1
47955,8987,1736,21
37163,9273,2108,3
16679,9181,1438,21
49127,9028,1738,1
21476,8139,1179,3
26336,9015,3350,23
36047,9307,4503,21
25539,8989,2009,21
18432,9125,4999,1
38722,8995,3463,23
35097,8348,4778,23
19659,8665,1961,23
38722,9393,4710,1
38730,8844,3635,23
38446,9410,1570,21
635160,8945,1638,23
18908,8746,174,1
38722,9085,2688,21
23173,8623,3142,1
34601,8924,4072,21
223720,9225,4154,1
36394,8200,3214,23
40231,9276,584,3
26880,9262,2270,3
9850,8939,280,1
36173,8149,2945,21
16800,9026,1370,23
11677,9254,3580,3
11962,8598,1060,3
30867,9105,2091,21
45292,8300,3979,3
38722,8459,1653,3
29062,8247,4209,1
30493,8743,1800,21
38818,8309,588,23
45084,9378,2062,21
39962,8399,547,1
19322,9432,795,3
41795,9448,2869,21
28213,8488,134,21
18541,8927,3442,21
14900,9096,2736,21
17453,9496,1083,3
38722,8430,1833,23
36965,9171,3492,23
32810,8155,1657,1
17887,9418,1995,3
17003,8370,4198,1
127140,9188,503,21
14102,8673,,1
32045,9063,2377,3
23865,8701,4849,23
27535,8686,4451,3
773020,8126,4168,21
27986,9033,,21
2548,8059,228,3
17101,8126,3556,1
43035,9293,4509,23
46795,8515,2018,3
35132,9391,2225,21
11934,8585,714,23
29769,8780,2716,21
36247,8554,4470,1
6422,8569,1928,21
25714,8160,2681,23
30518,8730,3078,1
43071,8779,3102,21
6576,8754,3310,3
29614,8908,578,23
39031,8996,1069,1
26780,8527,2617,1
647140,9220,4127,21
42518,8871,1481,23
36887,8451,2923,3
29623,9489,715,1
38280,9078,3288,1
1180,8648,4168,21
12529,9371,533,1
6173,9150,3018,21
49038,8315,4535,21
13626,9078,3909,23
7561,8855,228,21
817120,8715,1369,23
42029,8146,238,23
6480,8345,4322,3
47390,9229,773,21
8246,8535,1865,3
26005,9171,1261,23
30479,8518,3454,1
20831,8998,2097,1
38722,9494,4010,3
20830,8776,652,21
7475,9054,1392,3
48442,8650,3700,23
21534,8722,1199,23
2603,8942,2198,3
41268,8516,2166,23
212860,9194,139,21
38462,8563,4299,3
37990,8415,4222,3
5439,9377,1297,21
39219,8480,4148,3
35782,9036,1655,21
9125,8682,2849,3
32263,8536,220,23
43584,8426,4335,21
38722,8500,224,23
31309,9254,3313,21
16644,9118,2394,21
27880,8533,2020,1
20197,8591,1085,1
